32065	32197	132
5914	6094	180
26382	26543	161
24391	24537	146
16651	16798	147
9763	9892	129
22005	22133	128
19624	19799	175
19258	19455	197
17482	17660	178
19358	19499	141
13006	13163	157
28246	28422	176
11418	11559	141
23515	23662	147
9985	10118	133
30502	30686	184
2031	2163	132
3668	3800	132
30661	30855	194
21835	21971	136
22467	22633	166
12467	12627	160
33134	33330	196
5094	5199	105
13303	13486	183
30129	30284	155
21057	21217	160
8563	8681	118
22219	22323	104
26161	26313	152
8063	8249	186
26988	27183	195
31028	31140	112
8618	8728	110
2406	2585	179
15255	15393	138
32748	32857	109
28344	28507	163
12323	12434	111
34119	34244	125
30626	30742	116
7021	7157	136
6031	6148	117
22950	23140	190
24897	25081	184
11790	11961	171
23829	23935	106
18928	19073	145
20166	20325	159
25949	26086	137
14999	15152	153
3747	3900	153
20393	20575	182
2388	2492	104
23544	23685	141
32597	32732	135
11586	11698	112
2833	2947	114
33632	33765	133
23386	23528	142
30563	30750	187
30354	30538	184
32066	32178	112
25190	25304	114
24801	24903	102
12719	12851	132
26073	26216	143
15691	15872	181
27662	27826	164
3476	3647	171
15562	15704	142
13782	13899	117
26323	26451	128
10032	10200	168
18900	19059	159
16256	16412	156
14371	14541	170
5904	6087	183
20891	21060	169
20671	20817	146
31610	31807	197
29411	29606	195
6606	6760	154
2659	2814	155
28134	28265	131
7439	7572	133
15870	16019	149
12371	12517	146
10886	11033	147
26011	26133	122
21436	21585	149
29437	29552	115
13960	14148	188
31418	31530	112
24473	24617	144
34455	34572	117
24201	24388	187
10585	10763	178
6417	6574	157
3163	3300	137
25213	25325	112
27875	28047	172
32542	32709	167
19186	19351	165
29206	29384	178
20728	20880	152
15801	15932	131
13944	14074	130
31119	31234	115
8457	8621	164
24778	24896	118
18884	19023	139
15941	16049	108
26935	27116	181
22990	23163	173
11878	12002	124
19143	19302	159
18017	18138	121
21476	21619	143
13614	13798	184
11205	11353	148
34671	34821	150
22557	22735	178
7851	8034	183
31821	31968	147
7449	7626	177
17090	17228	138
13334	13487	153
17049	17234	185
23234	23386	152
34532	34653	121
12057	12206	149
7113	7232	119
34530	34694	164
17262	17428	166
29411	29589	178
14761	14907	146
15178	15334	156
10117	10315	198
34666	34879	213
36158	36392	234
25553	25805	252
23482	23709	227
29963	30262	299
19060	19314	254
25000	25277	277
20684	20919	235
24927	25207	280
29496	29706	210
7544	7797	253
17576	17846	270
26015	26230	215
26759	26971	212
24600	24812	212
22301	22591	290
5160	5379	219
27358	27619	261
