15745	15829	84
1193	1233	40
9747	9766	19
32653	32719	66
14707	14794	87
5467	5524	57
32775	32822	47
5209	5219	10
19141	19152	11
22698	22797	99
30028	30085	57
16661	16680	19
10179	10276	97
7701	7780	79
23435	23521	86
32269	32339	70
10098	10190	92
31193	31210	17
5968	6049	81
26785	26815	30
4651	4727	76
6719	6724	5
5225	5252	27
32949	33011	62
16701	16726	25
27441	27520	79
3716	3760	44
13408	13499	91
4264	4279	15
3069	3123	54
10682	10690	8
15497	15591	94
7928	7990	62
4820	4902	82
23210	23213	3
18941	18971	30
23847	23849	2
8576	8628	52
8132	8155	23
32949	32955	6
28824	28825	1
18994	19020	26
2254	2258	4
17893	17982	89
25149	25164	15
17355	17371	16
4154	4250	96
23391	23437	46
8131	8203	72
28160	28254	94
17195	17269	74
9958	10001	43
7414	7613	199
32064	32186	122
29193	29383	190
18543	18646	103
22695	22836	141
34234	34360	126
34585	34723	138
4728	4927	199
25382	25549	167
26871	27050	179
20777	20963	186
2126	2316	190
2097	2276	179
3604	3721	117
4369	4539	170
16724	16838	114
20384	20498	114
5882	6025	143
16489	16672	183
28393	28550	157
18818	18970	152
4684	4804	120
17707	17873	166
13427	13601	174
10918	11075	157
31462	31600	138
30398	30582	184
20570	20697	127
14874	15037	163
2175	2276	101
29138	29250	112
5255	5449	194
3091	3200	109
20737	20861	124
15854	16023	169
11884	12023	139
3984	4177	193
14326	14463	137
16561	16722	161
16294	16403	109
27296	27419	123
12179	12359	180
33595	33738	143
18264	18393	129
9805	9996	191
18716	18844	128
18023	18172	149
22874	23031	157
11322	11521	199
5539	5721	182
26432	26583	151
10114	10220	106
4667	4846	179
21990	22102	112
4899	5073	174
23074	23197	123
13989	14097	108
31620	31767	147
19784	19970	186
14328	14496	168
11770	11899	129
31032	31173	141
16941	17046	105
8088	8207	119
32338	32495	157
25387	25502	115
27798	27971	173
20291	20469	178
11310	11461	151
24417	24577	160
2606	2804	198
32063	32195	132
5911	6091	180
26386	26547	161
24389	24535	146
16646	16793	147
9769	9898	129
22008	22136	128
19614	19789	175
19254	19451	197
17489	17667	178
19360	19501	141
13008	13165	157
28237	28413	176
11424	11565	141
23515	23662	147
9984	10117	133
30496	30680	184
2026	2158	132
3675	3807	132
30661	30855	194
21865	22001	136
22466	22632	166
12472	12632	160
33137	33333	196
5105	5210	105
13289	13472	183
30137	30292	155
21070	21230	160
8560	8678	118
22224	22328	104
26164	26316	152
8052	8238	186
26995	27190	195
31042	31154	112
8628	8738	110
2413	2592	179
15261	15399	138
32750	32859	109
28338	28501	163
12323	12434	111
34123	34248	125
30622	30738	116
7023	7159	136
6047	6164	117
22955	23145	190
24903	25087	184
11783	11954	171
23824	23930	106
18936	19081	145
20164	20323	159
25943	26080	137
15000	15153	153
3750	3903	153
20390	20572	182
2396	2500	104
23540	23681	141
32591	32726	135
11582	11694	112
2849	2963	114
33630	33763	133
23377	23519	142
30563	30750	187
30357	30541	184
32071	32183	112
25204	25318	114
24810	24912	102
12716	12848	132
26086	26229	143
15700	15881	181
27671	27835	164
3476	3647	171
15562	15704	142
13751	13868	117
26316	26444	128
10036	10204	168
18906	19065	159
16268	16424	156
14376	14546	170
5903	6086	183
20894	21063	169
20673	20819	146
31611	31808	197
29396	29591	195
6607	6761	154
2656	2811	155
28123	28254	131
7438	7571	133
15879	16028	149
12381	12527	146
10895	11042	147
26023	26145	122
21443	21592	149
29435	29550	115
13960	14148	188
31427	31539	112
24469	24613	144
34456	34573	117
24205	24392	187
10586	10764	178
6414	6571	157
3174	3311	137
25216	25328	112
27873	28045	172
32558	32725	167
19195	19360	165
29194	29372	178
20728	20880	152
15808	15939	131
13937	14067	130
31128	31243	115
8456	8620	164
24795	24913	118
18896	19035	139
15933	16041	108
26939	27120	181
22977	23150	173
11872	11996	124
19144	19303	159
18011	18132	121
21478	21621	143
13614	13798	184
11196	11344	148
34666	34816	150
22560	22738	178
7851	8034	183
31829	31976	147
7454	7631	177
17087	17225	138
13342	13495	153
17055	17240	185
23226	23378	152
34531	34652	121
12057	12206	149
7101	7220	119
34538	34702	164
17269	17435	166
29417	29595	178
14765	14911	146
15163	15319	156
10109	10307	198
5270	5423	153
11736	11845	109
5681	5789	108
9967	10164	197
34666	34879	213
36157	36391	234
25552	25804	252
23502	23729	227
29969	30268	299
19064	19318	254
24992	25269	277
20684	20919	235
24930	25210	280
29499	29709	210
7546	7799	253
17577	17847	270
26013	26228	215
26754	26966	212
24602	24814	212
22288	22578	290
5166	5385	219
27353	27614	261
30794	31038	244
30364	30634	270
length(1bp-99bp):207
length(100bp-199bp):215
length(200-300bp):20
