26395	26688	293
2180	2556	376
21752	21807	55
3987	4189	202
20031	20461	430
32715	32893	178
8114	8512	398
27932	28392	460
26332	26455	123
7295	7655	360
9378	9445	67
19243	19477	234
24091	24148	57
30220	30296	76
16290	16603	313
13681	13891	210
30249	30489	240
33029	33102	73
13008	13494	486
28672	28985	313
3254	3646	392
18846	19043	197
13582	13930	348
31185	31571	386
12662	12843	181
15922	16166	244
4229	4637	408
7998	8384	386
19619	19946	327
2495	2825	330
20766	21048	282
7304	7566	262
21882	22268	386
32357	32812	455
776	846	70
20562	20760	198
6330	6381	51
4075	4490	415
33077	33166	89
32292	32326	34
3880	4026	146
24122	24363	241
21468	21594	126
8426	8644	218
17421	17900	479
20448	20931	483
7929	8139	210
19826	20091	265
19382	19418	36
15502	15696	194
8392	8638	246
9457	9874	417
18931	19134	203
10138	10393	255
16462	16952	490
22399	22884	485
2201	2217	16
2686	3086	400
11216	11609	393
13974	14347	373
7680	7763	83
12119	12536	417
1882	1999	117
22423	22724	301
9094	9136	42
7015	7228	213
11066	11320	254
17990	18028	38
31754	31781	27
2452	2510	58
29314	29701	387
18249	18743	494
10866	11363	497
29926	30282	356
6537	6552	15
10924	11264	340
14373	14461	88
13068	13171	103
11370	11688	318
11872	12335	463
11154	11457	303
7896	7923	27
1411	1540	129
28855	29151	296
3751	3995	244
21183	21272	89
23544	23788	244
29417	29573	156
1370	1386	16
29530	29531	1
25134	25226	92
11155	11429	274
29732	30224	492
2536	2967	431
29776	30202	426
10547	10561	14
13953	14055	102
28361	28430	69
22222	22427	205
17581	17850	269
25969	26097	128
17412	17445	33
1241	1728	487
25545	25779	234
11770	11977	207
32706	33017	311
3816	4170	354
19379	19385	6
14244	14418	174
1745	2129	384
2357	2374	17
889	1274	385
6907	7336	429
22306	22670	364
2625	2901	276
18065	18271	206
26641	26802	161
16972	17305	333
14668	14843	175
1872	2039	167
15610	15698	88
14342	14534	192
27870	28034	164
372	739	367
27725	27782	57
8368	8564	196
25188	26142	954
26046	26882	836
15565	16193	628
20718	21700	982
22567	23307	740
26604	27574	970
2897	3891	994
24480	25321	841
4765	5571	806
14345	14850	505
22564	23559	995
26418	26986	568
5724	6388	664
12385	13249	864
35052	35941	889
31633	32602	969
8126	9018	892
16674	17486	812
26710	27695	985
24016	24723	707
8547	9278	731
25314	26274	960
11412	12388	976
13987	14490	503
21165	21923	758
6422	7236	814
3546	4368	822
24806	25665	859
20035	20677	642
33948	34916	968
27872	28846	974
17428	17990	562
16527	17195	668
34354	34862	508
35172	35885	713
16081	17066	985
9792	10317	525
28924	29429	505
18597	19463	866
8545	9440	895
6856	7416	560
19714	20713	999
3048	3557	509
14382	15257	875
14047	14654	607
10672	11631	959
5879	6707	828
26182	26963	781
32510	33292	782
32853	33610	757
34461	35124	663
20442	21415	973
25061	25561	500
9892	10408	516
22315	23037	722
5313	6165	852
18198	19086	888
20790	21303	513
31478	32447	969
6899	7715	816
11607	12408	801
9733	10521	788
32983	33706	723
26894	27854	960
22836	23762	926
24306	24936	630
19113	19965	852
4308	5294	986
4987	5673	686
31809	32490	681
21455	22217	762
10666	11601	935
30654	31227	573
34584	35203	619
34731	35392	661
23323	24170	847
21204	21714	510
25603	26287	684
10280	11215	935
30547	31101	554
4441	5244	803
13683	14498	815
17457	18294	837
9637	10173	536
15913	16845	932
20026	20795	769
15928	16443	515
7430	8228	798
4329	4897	568
13329	13955	626
25264	26236	972
28303	29130	827
3198	4145	947
12819	13772	953
3731	4439	708
24575	25559	984
11668	12210	542
31551	32291	740
26077	26717	640
22071	22599	528
10520	11030	510
23801	24428	627
6670	7415	745
20412	21273	861
15038	15947	909
33162	34046	884
16556	17349	793
28472	28980	508
33660	34299	639
17051	17732	681
14783	15572	789
5625	6258	633
30733	31392	659
3006	3956	950
9812	10369	557
3696	4525	829
24431	24939	508
19685	20528	843
28411	29095	684
18100	18998	898
24934	25686	752
31977	32804	827
23112	23669	557
6909	7748	839
9463	10235	772
11269	12033	764
13142	14037	895
12329	13302	973
32493	33211	718
9816	10812	996
32831	33417	586
24122	24857	735
12375	13044	669
9830	10451	621
18597	19396	799
10966	11653	687
13576	14253	677
6039	6702	663
27692	28320	628
21445	22140	695
8726	9338	612
26807	27483	676
35069	35619	550
26999	27744	745
5212	5955	743
28277	29056	779
29253	30246	993
31100	31803	703
12024	12847	823
21988	22662	674
14004	14604	600
18698	19557	859
10701	11513	812
9981	10927	946
14079	14721	642
8058	8706	648
28674	29259	585
22299	23202	903
19550	20492	942
8395	8974	579
20097	20866	769
27517	28223	706
32527	33311	784
14366	15018	652
12921	13873	952
11207	11768	561
19665	20458	793
4664	5211	547
30685	31625	940
25730	26704	974
32618	33589	971
10243	11174	931
18402	19367	965
14743	15288	545
4897	5695	798
22797	23567	770
34693	35486	793
35032	35565	533
11588	12285	697
5639	6533	894
22019	22644	625
23672	24523	851
8868	9459	591
6984	7757	773
7007	7705	698
28045	28704	659
3604	4594	990
15176	16146	970
9951	10832	881
13973	14913	940
30446	31030	584
14629	15468	839
23951	24810	859
5614	6138	524
34701	35677	976
13089	13794	705
30909	31438	529
32861	33588	727
21460	22134	674
7458	8449	991
21627	22469	842
17288	18243	955
12198	12742	544
19249	20105	856
20001	20581	580
22652	23430	778
5483	6481	998
3067	4003	936
13000	13935	935
17960	18752	792
7314	7917	603
21331	22317	986
15824	16566	742
5087	5932	845
32778	33307	529
29870	30451	581
10075	10823	748
19418	20246	828
13511	14260	749
28070	28672	602
17103	18035	932
3508	4030	522
4163	4872	709
16504	17444	940
11608	12181	573
12524	13516	992
32506	33299	793
24197	25101	904
3171	4129	958
30566	31079	513
19181	19991	810
8917	9803	886
23588	24499	911
20459	21048	589
29216	29905	689
23695	24385	690
19986	20677	691
10405	11390	985
3356	4049	693
27010	27865	855
14182	14858	676
20899	21723	824
17774	18539	765
24735	25451	716
3999	4690	691
28507	29251	744
23590	24297	707
19581	20455	874
32513	33194	681
32035	32898	863
16472	17156	684
30164	31155	991
32017	32751	734
24503	25489	986
13727	14316	589
15874	16792	918
32538	33344	806
34742	35275	533
2709	3685	976
35210	36119	909
13996	14639	643
9252	9953	701
24412	25329	917
14991	15736	745
24600	25160	560
25834	26383	549
31768	32362	594
15197	15770	573
8437	9422	985
19794	20487	693
14195	14774	579
6369	7125	756
30365	31006	641
5771	6713	942
27928	28546	618
11564	12463	899
13489	14055	566
8747	9267	520
33848	34416	568
23028	23620	592
5009	5610	601
31912	32771	859
34312	35022	710
21266	21967	701
20197	21025	828
28638	29152	514
17472	18049	577
30981	31942	961
21527	22437	910
9612	10531	919
3998	4617	619
17262	18024	762
32982	33620	638
22999	23685	686
32353	33180	827
15250	16220	970
29077	29625	548
7621	8438	817
17103	17968	865
34524	35286	762
24586	25280	694
10691	11665	974
4528	5496	968
33112	33630	518
4527	5327	800
16416	17061	645
6352	7030	678
26680	27451	771
22085	22934	849
8079	8805	726
34176	35044	868
5203	6030	827
5708	6668	960
34217	35209	992
6934	7525	591
17569	18482	913
29067	29740	673
16745	17385	640
22889	23565	676
30913	31519	606
28046	28595	549
21934	22509	575
13142	13874	732
23411	24036	625
13347	14196	849
11197	12177	980
21821	22614	793
15646	16222	576
25053	25840	787
21948	22479	531
31620	32312	692
7755	8651	896
25745	26716	971
24888	25745	857
22803	23628	825
18983	19584	601
27100	27647	547
14752	15533	781
3543	4461	918
33029	33713	684
24995	26631	1636
7888	8988	1100
12615	13630	1015
14050	15337	1287
31864	33459	1595
5999	7357	1358
22730	24437	1707
19912	21101	1189
25164	26777	1613
7073	8389	1316
22111	23921	1810
34940	35980	1040
20680	21719	1039
10085	11393	1308
24323	26232	1909
25824	27097	1273
24026	25625	1599
28960	30475	1515
21815	23729	1914
6777	8240	1463
17975	19280	1305
11288	12498	1210
8063	9977	1914
9458	10654	1196
19411	20725	1314
23290	25007	1717
3813	5773	1960
24215	26101	1886
9322	11211	1889
12885	14200	1315
21875	23227	1352
10971	12578	1607
30715	32388	1673
35613	36845	1232
36028	37098	1070
12498	14295	1797
28488	29713	1225
25897	27031	1134
19540	20631	1091
9655	11634	1979
21079	22419	1340
31156	32228	1072
20564	21744	1180
10088	11887	1799
14067	15380	1313
24032	25038	1006
12247	13409	1162
9957	11823	1866
16172	17696	1524
13615	14651	1036
9087	10226	1139
25301	26680	1379
26579	28094	1515
29704	31194	1490
23537	24792	1255
29185	30485	1300
26367	27976	1609
12856	14366	1510
26708	28512	1804
24023	25890	1867
6795	7978	1183
36206	37835	1629
11478	12664	1186
19688	20811	1123
34453	35779	1326
7102	8428	1326
26920	28360	1440
15722	17018	1296
25601	27055	1454
25037	27684	2647
17067	19457	2390
17253	20099	2846
12962	15893	2931
5787	8417	2630
7229	9437	2208
5242	7813	2571
6407	8593	2186
31765	34742	2977
711	2792	2081
10361	13042	2681
22798	25478	2680
17120	20094	2974
9484	11818	2334
25895	28388	2493
20391	22835	2444
16514	18870	2356
7631	10150	2519
7279	9745	2466
18187	20579	2392
16872	19752	2880
23128	25330	2202
9949	12571	2622
25908	28575	2667
28129	31050	2921
4342	7045	2703
3620	6088	2468
10848	13386	2538
14241	16709	2468
18295	20444	2149
18328	20705	2377
32658	34661	2003
24895	27504	2609
27058	29694	2636
32437	34908	2471
21777	24586	2809
3639	5891	2252
28670	31534	2864
28566	30691	2125
20711	22802	2091
26088	28734	2646
5560	7740	2180
20862	23738	2876
3428	6168	2740
17943	20016	2073
8128	10845	2717
20819	23103	2284
29165	32169	3004
4032	7743	3711
15698	19397	3699
9843	13408	3565
26673	29718	3045
20548	24367	3819
17706	21253	3547
33762	37408	3646
34974	38477	3503
25064	28638	3574
27146	30986	3840
32966	36192	3226
28564	32273	3709
13567	16931	3364
6116	9721	3605
10646	13892	3246
22069	25508	3439
23746	27559	3813
5292	9233	3941
21737	25654	3917
12520	15606	3086
8652	12313	3661
9946	13517	3571
32256	36172	3916
24023	27097	3074
9373	12888	3515
19435	23253	3818
106306	111303	4997
119673	124432	4759
98336	103334	4998
126696	131583	4887
126117	130805	4688
110320	114507	4187
117772	121847	4075
97990	102088	4098
97884	102737	4853
111292	115862	4570
102294	107230	4936
128276	132732	4456
109363	114183	4820
128278	132673	4395
123853	127906	4053
101472	105620	4148
25112	30478	5366
36217	41769	5552
38176	44045	5869
30133	35502	5369
26793	32522	5729
42800	48281	5481
43504	49242	5738
29490	34595	5105
40861	46260	5399
39359	45313	5954
28404	33522	5118
30827	36125	5298
24911	30391	5480
39791	45128	5337
40396	45942	5546
25851	31823	5972
43843	49279	5436
16078	21719	5641
7071	31330	24259
22313	36141	13828
26049	43234	17185
3668	42110	38442
34572	58388	23816
19919	43859	23940
14795	20998	6203
13904	23254	9350
