32983	36209	3226
28541	32250	3709
13559	16923	3364
6109	9714	3605
10623	13869	3246
22058	25497	3439
23740	27553	3813
5273	9214	3941
21725	25642	3917
12543	15629	3086
8628	12289	3661
9965	13536	3571
32244	36160	3916
106283	111280	4997
119666	124425	4759
98331	103329	4998
126683	131570	4887
126114	130802	4688
110340	114527	4187
117763	121838	4075
97971	102069	4098
97880	102733	4853
111283	115853	4570
102305	107241	4936
128284	132740	4456
25099	30465	5366
36205	41757	5552
38166	44035	5869
30113	35482	5369
26786	32515	5729
42815	48296	5481
43495	49233	5738
29471	34576	5105
40853	46252	5399
39351	45305	5954
28423	33541	5118
30846	36144	5298
24892	30372	5480
7050	31309	24259
22303	36131	13828
26040	43225	17185
3651	42093	38442
34566	58382	23816
19933	43873	23940
